,VEIC,DTHR,COD_LINHA,coords,nearest,idx,distances
697036,BL300,2023-05-02 19:18:26-03:00,022,"(-25.484535, -49.25087)","[-25.484500571958193, -49.25080146092245]",0.40080563947633435,7.876607738071011
697037,BL300,2023-05-02 19:18:16-03:00,022,"(-25.484318, -49.250296)","[-25.48435126247849, -49.25035130867258]",0.3997985901309164,6.67130394894579
697038,BL300,2023-05-02 19:17:56-03:00,022,"(-25.483456, -49.248185)","[-25.48346480906879, -49.248179765222176]",0.3957703927492447,1.108774876871125
697039,BL300,2023-05-02 19:17:11-03:00,022,"(-25.483148, -49.24742)","[-25.483295091332497, -49.24777166504697]",0.39375629405840884,38.93438478516965
697040,BL300,2023-05-02 19:16:56-03:00,022,"(-25.48301, -49.247063)","[-25.48290086872271, -49.24677541966071]",0.39274924471299094,31.342246104410755
697041,BL300,2023-05-02 19:16:41-03:00,022,"(-25.482783, -49.246805)","[-25.48290086872271, -49.24677541966071]",0.39274924471299094,13.391992039484991
697042,BL300,2023-05-02 19:16:16-03:00,022,"(-25.482716, -49.246841)","[-25.48290086872271, -49.24677541966071]",0.39274924471299094,21.51523542082718
697043,BL300,2023-05-02 19:16:01-03:00,022,"(-25.481985, -49.247206)","[-25.482005123431723, -49.24720852686971]",0.391742195367573,2.2437090239296418
697044,BL300,2023-05-02 19:13:36-03:00,022,"(-25.481608, -49.247353)","[-25.481536669816453, -49.247427930321344]",0.38972809667673713,10.918302941725857
697045,BL300,2023-05-02 19:13:26-03:00,022,"(-25.481496, -49.247426)","[-25.481536669816453, -49.247427930321344]",0.38972809667673713,4.509585712047234
697046,BL300,2023-05-02 19:13:21-03:00,022,"(-25.481205, -49.247578)","[-25.48129669240822, -49.24753645858068]",0.38872104733131924,10.983039281705144
697047,BL300,2023-05-02 19:12:51-03:00,022,"(-25.480841, -49.247791)","[-25.480910561398602, -49.247722163160574]",0.3867069486404834,10.358279810095123
697048,BL300,2023-05-02 19:12:46-03:00,022,"(-25.480635, -49.247915)","[-25.480629419876283, -49.24785801280337]",0.3856998992950655,5.763528023936831
697049,BL300,2023-05-02 19:12:41-03:00,022,"(-25.48027, -49.248103)","[-25.480205151406437, -49.248062992139694]",0.38469284994964753,8.233655016070463
697050,BL300,2023-05-02 19:12:21-03:00,022,"(-25.479408, -49.246996)","[-25.479426723972562, -49.24699944293957]",0.3816717019133938,2.1029364588769894
697051,BL300,2023-05-02 19:11:36-03:00,022,"(-25.479215, -49.246555)","[-25.479426723972562, -49.24699944293957]",0.3816717019133938,50.47184000937414
697052,BL300,2023-05-02 19:10:56-03:00,022,"(-25.477581, -49.242696)","[-25.477552130532743, -49.242401175463044]",0.37865055387714,29.81849528018723
697053,BL300,2023-05-02 19:10:51-03:00,022,"(-25.477451, -49.242318)","[-25.477552130532743, -49.242401175463044]",0.37865055387714,13.980927400623436
697054,BL300,2023-05-02 19:10:11-03:00,022,"(-25.477435, -49.24214)","[-25.477413518716478, -49.24204083059681]",0.3776435045317221,10.252137079223376
697055,BL300,2023-05-02 19:09:51-03:00,022,"(-25.476935, -49.241093)","[-25.476872178270906, -49.24096025274383]",0.37462235649546827,15.05389742067344
697056,BL300,2023-05-02 19:09:46-03:00,022,"(-25.476758, -49.240788)","[-25.476872178270906, -49.24096025274383]",0.37462235649546827,21.447928705955395
697057,BL300,2023-05-02 19:09:31-03:00,022,"(-25.475928, -49.240025)","[-25.47585418717937, -49.23993455437562]",0.36958710976837866,12.230385570964506
697058,BL300,2023-05-02 19:09:06-03:00,022,"(-25.473318, -49.238483)","[-25.473330932069416, -49.238413384192654]",0.3564954682779456,7.145643576646692
697059,BL300,2023-05-02 19:08:56-03:00,022,"(-25.472223, -49.237828)","[-25.472068309481266, -49.237679068717284]",0.35347432024169184,22.75881937233237
697060,BL300,2023-05-02 19:08:01-03:00,022,"(-25.471688, -49.237561)","[-25.47171799598631, -49.23750824494056]",0.35246727089627394,6.259894171058265
697061,BL300,2023-05-02 19:07:56-03:00,022,"(-25.471443, -49.237431)","[-25.471421863439645, -49.23737195460507]",0.351460221550856,6.3826995297447064
697062,BL300,2023-05-02 19:07:51-03:00,022,"(-25.470985, -49.237215)","[-25.470959049239827, -49.237147905448296]",0.34944612286002014,7.334077778137854
697063,BL300,2023-05-02 19:07:46-03:00,022,"(-25.470566, -49.23695)","[-25.47056632606771, -49.23692137370233]",0.3474320241691843,2.878950402834166
697064,BL300,2023-05-02 19:07:41-03:00,022,"(-25.470251, -49.23664)","[-25.470312924357092, -49.2367066764308]",0.34541792547834843,9.592614135769672
697065,BL300,2023-05-02 19:07:36-03:00,022,"(-25.469868, -49.236165)","[-25.46968676129823, -49.235978033860505]",0.3423967774420947,27.506727282159762
697066,BL300,2023-05-02 19:07:31-03:00,022,"(-25.46941, -49.235608)","[-25.46934003092021, -49.23557439440748]",0.3413897280966767,8.45585894939024
697067,BL300,2023-05-02 19:07:26-03:00,022,"(-25.468846, -49.235246)","[-25.46885732418154, -49.235256246858626]",0.337361530715005,1.6234532578456526
697068,BL300,2023-05-02 19:07:11-03:00,022,"(-25.466891, -49.234845)","[-25.46696881840966, -49.23489808719085]",0.32729103726082576,10.139956243393831
697069,BL300,2023-05-02 19:06:46-03:00,022,"(-25.463478, -49.234486)","[-25.463443327046736, -49.234476610940256]",0.31319234642497484,3.955421844032023
697070,BL300,2023-05-02 19:06:41-03:00,022,"(-25.46279, -49.234355)","[-25.462896730756874, -49.234387900476115]",0.31017119838872104,12.277855085692977
697071,BL300,2023-05-02 19:06:31-03:00,022,"(-25.46167, -49.233936)","[-25.46172950822914, -49.233955114428895]",0.3031218529707956,6.866870194831287
697072,BL300,2023-05-02 19:06:06-03:00,022,"(-25.461218, -49.233695)","[-25.4611260243879, -49.23368806272509]",0.3011077542799597,10.212898363666891
697073,BL300,2023-05-02 19:06:01-03:00,022,"(-25.460965, -49.233598)","[-25.46092788570922, -49.233592003980334]",0.3001007049345418,4.155499728092414
697074,BL300,2023-05-02 19:05:36-03:00,022,"(-25.458261, -49.23249)","[-25.458372303562616, -49.232557643743576]",0.2940584088620342,14.082451989847105
697075,BL300,2023-05-02 19:05:06-03:00,022,"(-25.45446, -49.230746)","[-25.45461190126132, -49.23085133434114]",0.28197381671701915,19.884702057893108
697076,BL300,2023-05-02 19:05:01-03:00,022,"(-25.453868, -49.230473)","[-25.453842843116036, -49.23050025214087]",0.27895266868076535,3.908869955746537
697077,BL300,2023-05-02 19:04:51-03:00,022,"(-25.452878, -49.230148)","[-25.452800326339347, -49.230159945242065]",0.27391742195367574,8.68813108244662
697078,BL300,2023-05-02 19:03:41-03:00,022,"(-25.452463, -49.230018)","[-25.4524554122001, -49.230068650762405]",0.2729103726082578,5.1631976261671495
697079,BL300,2023-05-02 19:03:31-03:00,022,"(-25.452165, -49.229998)","[-25.4521008105416, -49.22998003849176]",0.2719033232628399,7.336772950016039
697080,BL300,2023-05-02 19:03:26-03:00,022,"(-25.451755, -49.229915)","[-25.45173524171271, -49.22988425090887]",0.27089627391742194,3.7888747240177403
697081,BL300,2023-05-02 19:03:21-03:00,022,"(-25.451375, -49.22982)","[-25.45132163980132, -49.22981972745982]",0.2688821752265861,5.911287745012537
697082,BL300,2023-05-02 19:03:16-03:00,022,"(-25.451103, -49.229606)","[-25.451103635267497, -49.229654549702786]",0.26586102719033233,4.883557953923053
697083,BL300,2023-05-02 19:03:06-03:00,022,"(-25.450841, -49.228588)","[-25.450820007568783, -49.22888809846211]",0.2628398791540785,30.272942320582974
697084,BL300,2023-05-02 19:03:01-03:00,022,"(-25.450768, -49.228118)","[-25.45065220787527, -49.22821915029715]",0.2608257804632427,16.372046677838643
697085,BL300,2023-05-02 19:02:56-03:00,022,"(-25.45065, -49.22779)","[-25.450513528764084, -49.22780210492812]",0.2588116817724068,15.16717882757881
697086,BL300,2023-05-02 19:02:46-03:00,022,"(-25.45008, -49.227983)","[-25.450148373616507, -49.227895877546985]",0.256797583081571,11.582600763612735
697087,BL300,2023-05-02 19:02:41-03:00,022,"(-25.449786, -49.228176)","[-25.449758269408623, -49.22816313500937]",0.25478348439073517,3.3333776932891266
697088,BL300,2023-05-02 19:02:26-03:00,022,"(-25.448688, -49.22696)","[-25.44864679911025, -49.226928112171905]",0.24672708962739173,5.578423217487628
697089,BL300,2023-05-02 19:02:16-03:00,022,"(-25.448086, -49.226243)","[-25.448139800836866, -49.22631119136854]",0.24471299093655588,9.086497474169894
697090,BL300,2023-05-02 19:02:11-03:00,022,"(-25.447863, -49.22599)","[-25.447864772571485, -49.22597863648724]",0.24269889224572003,1.1596998919389
697091,BL300,2023-05-02 19:02:01-03:00,022,"(-25.447193, -49.2255)","[-25.44730216732429, -49.225537480076696]",0.23867069486404835,12.667456415180512
697092,BL300,2023-05-02 19:01:51-03:00,022,"(-25.446611, -49.22506)","[-25.446566818516438, -49.225148361971264]",0.2366565961732125,10.146195672674033
697093,BL300,2023-05-02 19:01:46-03:00,022,"(-25.446765, -49.224698)","[-25.44674884397573, -49.22470010337297]",0.23564954682779457,1.8022182332847652
697094,BL300,2023-05-02 19:01:11-03:00,022,"(-25.445185, -49.22342)","[-25.44499171316903, -49.22332521407759]",0.23061430010070494,23.43882693945481
697095,BL300,2023-05-02 19:00:51-03:00,022,"(-25.444826, -49.223223)","[-25.44499171316903, -49.22332521407759]",0.23061430010070494,21.040500682086883
697096,BL300,2023-05-02 19:00:46-03:00,022,"(-25.44467, -49.223146)","[-25.44499171316903, -49.22332521407759]",0.23061430010070494,39.93860368788868
697097,BL300,2023-05-02 19:00:26-03:00,022,"(-25.442723, -49.222131)","[-25.44270984943553, -49.22211376112597]",0.22658610271903323,2.264726353671003
697098,BL300,2023-05-02 19:00:06-03:00,022,"(-25.440996, -49.221243)","[-25.44124108392698, -49.221331014876796]",0.22356495468277945,28.5572266990368
697099,BL300,2023-05-02 19:00:01-03:00,022,"(-25.4407, -49.221083)","[-25.44073804810323, -49.22105352270188]",0.22255790533736153,5.153370012678794
697100,BL300,2023-05-02 18:59:01-03:00,022,"(-25.440403, -49.220991)","[-25.440495490254836, -49.22091859111322]",0.2215508559919436,12.57096048177672
697101,BL300,2023-05-02 18:58:51-03:00,022,"(-25.440268, -49.221263)","[-25.44020886741889, -49.221313878210815]",0.21550855991943604,8.31277920282384
697102,BL300,2023-05-02 18:58:36-03:00,022,"(-25.439933, -49.222083)","[-25.439884113583684, -49.22203013413083]",0.2134944612286002,7.58988212767253
697103,BL300,2023-05-02 18:56:56-03:00,022,"(-25.439841, -49.222393)","[-25.43973179751792, -49.222372410039725]",0.21248741188318226,12.27340158430826
697104,BL300,2023-05-02 18:56:46-03:00,022,"(-25.439768, -49.22253)","[-25.439683191309918, -49.22243223632005]",0.2104733131923464,13.6004247016614
697105,BL300,2023-05-02 18:56:26-03:00,022,"(-25.439413, -49.222288)","[-25.43951650590543, -49.222396844180366]",0.20644511581067473,15.853854849986671
697106,BL300,2023-05-02 18:56:16-03:00,022,"(-25.438826, -49.221993)","[-25.43860979840228, -49.22187005302556]",0.20443101711983888,26.955154660294674
697107,BL300,2023-05-02 18:56:11-03:00,022,"(-25.43839, -49.221753)","[-25.438360094370314, -49.22173040345587]",0.20342396777442096,4.017693540876009
697108,BL300,2023-05-02 18:56:06-03:00,022,"(-25.438033, -49.221551)","[-25.437976566049798, -49.22151833424276]",0.20241691842900303,7.062624934370974
697109,BL300,2023-05-02 18:55:51-03:00,022,"(-25.43768, -49.221296)","[-25.43762543427214, -49.221323699388286]",0.2014098690835851,6.6560072501031105
697110,BL300,2023-05-02 18:55:41-03:00,022,"(-25.437795, -49.221063)","[-25.43762543427214, -49.221323699388286]",0.2014098690835851,32.25727939172829
697111,BL300,2023-05-02 18:55:36-03:00,022,"(-25.437988, -49.220655)","[-25.437983403692638, -49.2205016346644]",0.20040281973816718,15.435310028681895
697112,BL300,2023-05-02 18:55:31-03:00,022,"(-25.438181, -49.2202)","[-25.437983403692638, -49.2205016346644]",0.20040281973816718,37.413138318207835
697113,BL300,2023-05-02 18:55:21-03:00,022,"(-25.438271, -49.21967)","[-25.43833895092808, -49.21970907423968]",0.19939577039274925,8.4919147027455
697114,BL300,2023-05-02 18:55:06-03:00,022,"(-25.436723, -49.218825)","[-25.436869598032644, -49.218953408598395]",0.19436052366565962,20.750400431542637
697115,BL300,2023-05-02 18:54:51-03:00,022,"(-25.435063, -49.217965)","[-25.43496056093026, -49.217912435896494]",0.18932527693857,12.519508037439632
697116,BL300,2023-05-02 18:54:46-03:00,022,"(-25.434703, -49.217776)","[-25.434456082810062, -49.21763939877667]",0.18831822759315206,30.610787678431986
697117,BL300,2023-05-02 18:54:11-03:00,022,"(-25.434655, -49.217273)","[-25.434456082810062, -49.21763939877667]",0.18831822759315206,42.94191795809524
697118,BL300,2023-05-02 18:53:56-03:00,022,"(-25.434818, -49.216955)","[-25.43482041650003, -49.216816420858095]",0.18731117824773413,13.942511364102613
697119,BL300,2023-05-02 18:53:41-03:00,022,"(-25.435481, -49.215476)","[-25.43515386661159, -49.21605379264241]",0.1863041289023162,68.49354554786959
697120,BL300,2023-05-02 18:53:36-03:00,022,"(-25.43572, -49.214956)","[-25.435877061299113, -49.214407223313515]",0.18529707955689828,57.87916033283011
697121,BL300,2023-05-02 18:53:26-03:00,022,"(-25.435875, -49.214351)","[-25.435877061299113, -49.214407223313515]",0.18529707955689828,5.660169461854636
697122,BL300,2023-05-02 18:53:21-03:00,022,"(-25.435415, -49.214115)","[-25.435401261187724, -49.214152783135205]",0.18429003021148035,4.0940722635235485
697123,BL300,2023-05-02 18:53:11-03:00,022,"(-25.43445, -49.21359)","[-25.43442513038779, -49.21362920092622]",0.1822759315206445,4.8103983069945855
697124,BL300,2023-05-02 18:53:06-03:00,022,"(-25.43414, -49.213426)","[-25.433927827412067, -49.21338419877662]",0.18126888217522658,23.877512040641694
697125,BL300,2023-05-02 18:52:56-03:00,022,"(-25.434013, -49.213293)","[-25.433927827412067, -49.21338419877662]",0.18126888217522658,13.160054460990239
697126,BL300,2023-05-02 18:52:51-03:00,022,"(-25.434066, -49.213145)","[-25.433927827412067, -49.21338419877662]",0.18126888217522658,28.517646355723915
697127,BL300,2023-05-02 18:52:46-03:00,022,"(-25.434203, -49.212798)","[-25.434291988573992, -49.21258435339024]",0.18026183282980865,23.644339776138235
697128,BL300,2023-05-02 18:52:31-03:00,022,"(-25.434165, -49.212483)","[-25.434291988573992, -49.21258435339024]",0.18026183282980865,17.373729152181962
697129,BL300,2023-05-02 18:52:06-03:00,022,"(-25.431573, -49.211091)","[-25.43165286778455, -49.21117024023283]",0.17522658610271905,11.908856303098998
697130,BL300,2023-05-02 18:52:01-03:00,022,"(-25.431121, -49.210856)","[-25.43115003749472, -49.21089315270433]",0.17421953675730112,4.931073390636654
697131,BL300,2023-05-02 18:51:56-03:00,022,"(-25.43079, -49.210681)","[-25.43077915745188, -49.210690322177754]",0.1732124874118832,1.5238506846687299
697132,BL300,2023-05-02 18:51:51-03:00,022,"(-25.430548, -49.210751)","[-25.43049637977951, -49.21083035027982]",0.17119838872104734,9.81924145752967
697133,BL300,2023-05-02 18:51:31-03:00,022,"(-25.430471, -49.211068)","[-25.43049637977951, -49.21083035027982]",0.17119838872104734,24.071256439477466
697134,BL300,2023-05-02 18:51:01-03:00,022,"(-25.43045, -49.211163)","[-25.43049637977951, -49.21083035027982]",0.17119838872104734,33.85521324823351
697135,BL300,2023-05-02 18:50:56-03:00,022,"(-25.43043, -49.211453)","[-25.430404863129237, -49.21160313678797]",0.1701913393756294,15.357661007756278
697136,BL300,2023-05-02 18:50:46-03:00,022,"(-25.430303, -49.212643)","[-25.430315625963345, -49.21252926594286]",0.16817724068479356,11.526331569233124
697137,BL300,2023-05-02 18:50:16-03:00,022,"(-25.42996, -49.215545)","[-25.430011002660052, -49.21538696868254]",0.16414904330312186,16.87149455113901
697138,BL300,2023-05-02 18:48:56-03:00,022,"(-25.429923, -49.215836)","[-25.430011002660052, -49.21538696868254]",0.16414904330312186,46.21077076326384
697139,BL300,2023-05-02 18:48:31-03:00,022,"(-25.429836, -49.216915)","[-25.42984931129186, -49.21679423608526]",0.162134944612286,12.237542410196317
697140,BL300,2023-05-02 18:48:26-03:00,022,"(-25.429796, -49.217225)","[-25.429800589216068, -49.217301783656524]",0.16112789526686808,7.740847760603977
697141,BL300,2023-05-02 18:47:11-03:00,022,"(-25.42975, -49.217391)","[-25.429800589216068, -49.217301783656524]",0.16112789526686808,10.580870836701923
697142,BL300,2023-05-02 18:47:06-03:00,022,"(-25.429745, -49.217466)","[-25.429800589216068, -49.217301783656524]",0.16112789526686808,17.63001209068072
697143,BL300,2023-05-02 18:46:46-03:00,022,"(-25.429598, -49.219003)","[-25.429690730540948, -49.21839600396487]",0.16012084592145015,61.91957534721137
697144,BL300,2023-05-02 18:45:26-03:00,022,"(-25.429501, -49.219931)","[-25.429556097764813, -49.219850860416045]",0.15911379657603222,10.111717005627382
697145,BL300,2023-05-02 18:45:01-03:00,022,"(-25.429321, -49.221251)","[-25.429380904619407, -49.22135458019022]",0.1540785498489426,12.35359411782074
697146,BL300,2023-05-02 18:42:51-03:00,022,"(-25.429161, -49.222706)","[-25.429213071532505, -49.2226222703299]",0.1510574018126888,10.208847746992834
697147,BL300,2023-05-02 18:42:36-03:00,022,"(-25.429001, -49.224118)","[-25.429010355133176, -49.224496471810426]",0.14904330312185296,38.08713317968847
697148,BL300,2023-05-02 18:42:31-03:00,022,"(-25.428941, -49.224631)","[-25.429010355133176, -49.224496471810426]",0.14904330312185296,15.561974830886022
697149,BL300,2023-05-02 18:42:01-03:00,022,"(-25.428915, -49.224981)","[-25.42893205172033, -49.22542706395484]",0.14803625377643503,44.91235284000048
697150,BL300,2023-05-02 18:41:56-03:00,022,"(-25.428901, -49.225166)","[-25.42893205172033, -49.22542706395484]",0.14803625377643503,26.48652698926067
697151,BL300,2023-05-02 18:41:26-03:00,022,"(-25.428636, -49.227755)","[-25.42868288123018, -49.22763096763753]",0.14400805639476336,13.514985331463754
697152,BL300,2023-05-02 18:41:11-03:00,022,"(-25.42858, -49.228183)","[-25.42862132278914, -49.22832324564775]",0.14300100704934543,14.832384285025894
697153,BL300,2023-05-02 18:40:46-03:00,022,"(-25.428275, -49.231346)","[-25.42829560226024, -49.23134314741765]",0.1379657603222558,2.3002736808389255
697154,BL300,2023-05-02 18:40:31-03:00,022,"(-25.428066, -49.233181)","[-25.428084757470497, -49.23308128627741]",0.1339375629405841,10.243917331101043
697155,BL300,2023-05-02 18:40:26-03:00,022,"(-25.428008, -49.233536)","[-25.42801820816352, -49.23355533574352]",0.13192346424974824,2.249967716672016
697156,BL300,2023-05-02 18:39:46-03:00,022,"(-25.428008, -49.233595)","[-25.42801820816352, -49.23355533574352]",0.13192346424974824,4.147281950429183
697157,BL300,2023-05-02 18:39:41-03:00,022,"(-25.428016, -49.233651)","[-25.42801820816352, -49.23355533574352]",0.13192346424974824,9.626699437152057
697158,BL300,2023-05-02 18:39:36-03:00,022,"(-25.427991, -49.234011)","[-25.42798504542839, -49.23393127138893]",0.1309164149043303,8.047586172479724
697159,BL300,2023-05-02 18:39:01-03:00,022,"(-25.427455, -49.238943)","[-25.427474769817174, -49.23875390939821]",0.12185297079556898,19.147801406430943
697160,BL300,2023-05-02 18:38:56-03:00,022,"(-25.427398, -49.239673)","[-25.427391543885037, -49.23963950777738]",0.11983887210473314,3.444326351067942
697161,BL300,2023-05-02 18:38:51-03:00,022,"(-25.427578, -49.240243)","[-25.427525596889588, -49.2402539430534]",0.11379657603222558,5.90863577267321
697162,BL300,2023-05-02 18:38:46-03:00,022,"(-25.427775, -49.240653)","[-25.427697233575596, -49.24065325339042]",0.11178247734138973,8.614947377591289
697163,BL300,2023-05-02 18:38:41-03:00,022,"(-25.428105, -49.240966)","[-25.428078469779887, -49.24102735214956]",0.10574018126888217,6.83591481296991
697164,BL300,2023-05-02 18:38:31-03:00,022,"(-25.428396, -49.241388)","[-25.428369971589863, -49.24133504217616]",0.0986908358509567,6.057670012617442
697165,BL300,2023-05-02 18:38:16-03:00,022,"(-25.426783, -49.2422)","[-25.426692005655237, -49.242223562255504]",0.08862034239677745,10.355224408448407
697166,BL300,2023-05-02 18:38:11-03:00,022,"(-25.42636, -49.242348)","[-25.42645750081189, -49.24231290672867]",0.08761329305135952,11.363381032071636
697167,BL300,2023-05-02 18:37:36-03:00,022,"(-25.426006, -49.242408)","[-25.426102793046883, -49.24241797667788]",0.0866062437059416,10.769531434741502
697168,BL300,2023-05-02 18:37:31-03:00,022,"(-25.425823, -49.242471)","[-25.42573536763079, -49.24251567055228]",0.08559919436052367,10.69751675179541
697169,BL300,2023-05-02 18:37:26-03:00,022,"(-25.425363, -49.242565)","[-25.425270186161384, -49.242616622784794]",0.08459214501510574,11.51894811184446
697170,BL300,2023-05-02 18:37:21-03:00,022,"(-25.424775, -49.242546)","[-25.42480372249609, -49.24262108313525]",0.08157099697885196,8.196205481535584
697171,BL300,2023-05-02 18:37:16-03:00,022,"(-25.424213, -49.242353)","[-25.42419253723887, -49.24245897893019]",0.07854984894259819,10.899881443640366
697172,BL300,2023-05-02 18:37:11-03:00,022,"(-25.423751, -49.242055)","[-25.423863253034057, -49.24228178657853]",0.07653575025176233,25.983834450966942
697173,BL300,2023-05-02 18:37:01-03:00,022,"(-25.423221, -49.241621)","[-25.423078689477023, -49.24169195709851]",0.07452165156092648,17.30588082571851
697174,BL300,2023-05-02 18:36:51-03:00,022,"(-25.422561, -49.241086)","[-25.422328167834742, -49.241088212217505]",0.07150050352467271,25.793924666847982
697175,BL300,2023-05-02 18:36:41-03:00,022,"(-25.421526, -49.240268)","[-25.421686145689602, -49.24057063402205]",0.06948640483383686,35.237572477931515
697176,BL300,2023-05-02 18:36:36-03:00,022,"(-25.421036, -49.239881)","[-25.42093650357414, -49.2399899415376]",0.06747230614300101,15.543699625357492
697177,BL300,2023-05-02 18:36:11-03:00,022,"(-25.418578, -49.240738)","[-25.41861639789129, -49.24072262676225]",0.054380664652567974,4.526136388777107
697178,BL300,2023-05-02 18:36:06-03:00,022,"(-25.418231, -49.240948)","[-25.418282708993495, -49.24093192360533]",0.05236656596173213,5.952233220098802
697179,BL300,2023-05-02 18:35:56-03:00,022,"(-25.41803, -49.24164)","[-25.417923348461457, -49.241491922160776]",0.050352467270896276,19.01379303531032
697180,BL300,2023-05-02 18:35:26-03:00,022,"(-25.41799, -49.242058)","[-25.41787727045812, -49.242028033013014]",0.04934541792547835,12.846850409242737
697181,BL300,2023-05-02 18:35:06-03:00,022,"(-25.417868, -49.243018)","[-25.417777564693857, -49.24324222248151]",0.0473313192346425,24.68271843124398
697182,BL300,2023-05-02 18:30:11-03:00,022,"(-25.417531, -49.246303)","[-25.417486521134435, -49.246640118808045]",0.0433031218529708,34.27232124381244
697183,BL300,2023-05-02 18:30:01-03:00,022,"(-25.417496, -49.24671)","[-25.417486521134435, -49.246640118808045]",0.0433031218529708,7.108473112262461
697184,BL300,2023-05-02 18:28:06-03:00,022,"(-25.417436, -49.247558)","[-25.417431241201694, -49.24726893495102]",0.04229607250755287,29.086556317857216
697185,BL300,2023-05-02 18:27:51-03:00,022,"(-25.417428, -49.247915)","[-25.417374144323908, -49.24792591428877]",0.041289023162134945,6.066290685061658
697186,BL300,2023-05-02 18:26:46-03:00,022,"(-25.417145, -49.247973)","[-25.417374144323908, -49.24792591428877]",0.041289023162134945,25.822638860739886
697187,BL300,2023-05-02 18:26:36-03:00,022,"(-25.41653, -49.247905)","[-25.416394904164406, -49.247850344125055]",0.03927492447129909,15.944015071177986
697188,BL300,2023-05-02 18:26:26-03:00,022,"(-25.41574, -49.247826)","[-25.41575091024826, -49.24779052040502]",0.03726082578046324,3.768589799235852
697189,BL300,2023-05-02 18:26:21-03:00,022,"(-25.415351, -49.247775)","[-25.41534601425269, -49.24774325800543]",0.03625377643504532,3.2409107573051568
697190,BL300,2023-05-02 18:26:01-03:00,022,"(-25.413941, -49.246861)","[-25.41408225243661, -49.24705665863485]",0.032225579053373615,25.14668131832178
697191,BL300,2023-05-02 18:25:56-03:00,022,"(-25.413573, -49.246468)","[-25.41349958040706, -49.24642468620425]",0.03121852970795569,9.227227925437573
697192,BL300,2023-05-02 18:25:51-03:00,022,"(-25.413155, -49.246295)","[-25.413134925876996, -49.24624837709871]",0.027190332326283987,5.191161897741133
697193,BL300,2023-05-02 18:25:46-03:00,022,"(-25.412728, -49.246511)","[-25.41279161508513, -49.24632554673974]",0.022155085599194362,19.944992264676497
697194,BL300,2023-05-02 18:25:36-03:00,022,"(-25.412165, -49.247015)","[-25.41226841327561, -49.24673567172249]",0.019133937562940583,30.34867364627371
697195,BL300,2023-05-02 18:25:21-03:00,022,"(-25.411113, -49.247885)","[-25.411146674549848, -49.24777545526615]",0.013091641490433032,11.63567396307242
697196,BL300,2023-05-02 18:24:41-03:00,022,"(-25.410743, -49.248233)","[-25.41090878844364, -49.24799206671264]",0.012084592145015106,30.41248327460236
697197,BL300,2023-05-02 18:24:36-03:00,022,"(-25.41055, -49.248386)","[-25.41041272770106, -49.24843718037397]",0.011077542799597181,16.05507880481979
697198,BL300,2023-05-02 18:23:56-03:00,022,"(-25.40816, -49.250401)","[-25.408057350770306, -49.250408274100096]",0.005035246727089627,11.394906867321525
697199,BL300,2023-05-02 18:22:36-03:00,022,"(-25.407916, -49.250591)","[-25.408057350770306, -49.250408274100096]",0.005035246727089627,24.149457428523778
697200,BL300,2023-05-02 18:22:21-03:00,022,"(-25.407718, -49.250756)","[-25.40748465967415, -49.250904621179416]",0.004028197381671702,29.86280307170998
697201,BL300,2023-05-02 18:21:56-03:00,022,"(-25.407643, -49.25083)","[-25.40748465967415, -49.250904621179416]",0.004028197381671702,19.080060530422735
697202,BL300,2023-05-02 18:21:41-03:00,022,"(-25.40729, -49.251098)","[-25.40748465967415, -49.250904621179416]",0.004028197381671702,29.044446337996273
697203,BL300,2023-05-02 18:21:31-03:00,022,"(-25.406915, -49.25139)","[-25.40684413053865, -49.25145997685701]",0.0030211480362537764,10.545503990920553
697204,BL300,2023-05-02 18:21:01-03:00,022,"(-25.40678, -49.251585)","[-25.40684413053865, -49.25145997685701]",0.0030211480362537764,14.446735399042838
697205,BL300,2023-05-02 18:20:51-03:00,022,"(-25.406568, -49.251743)","[-25.406337198731404, -49.251886875640714]",0.002014098690835851,29.381572299097606
697206,BL300,2023-05-02 18:20:46-03:00,022,"(-25.406411, -49.25189)","[-25.406337198731404, -49.251886875640714]",0.002014098690835851,8.181670177505984
697207,BL300,2023-05-02 18:19:26-03:00,022,"(-25.40675, -49.252325)","[-25.406759685587105, -49.25229062293886]",0.9979859013091642,3.6214528465587
697208,BL300,2023-05-02 18:19:21-03:00,022,"(-25.406881, -49.252445)","[-25.406902326247646, -49.2524256056763]",0.9969788519637462,3.064183186080344
697209,BL300,2023-05-02 18:19:16-03:00,022,"(-25.407193, -49.25272)","[-25.407224819481833, -49.2527309768791]",0.9949647532729103,3.693901952921845
697210,BL300,2023-05-02 18:19:06-03:00,022,"(-25.407338, -49.253233)","[-25.40744564129321, -49.252939586822784]",0.9939577039274925,31.83897469168815
697211,BL300,2023-05-02 18:18:51-03:00,022,"(-25.408465, -49.254426)","[-25.409149504029845, -49.253607358432475]",0.9899295065458208,111.95629426561963
697212,BL300,2023-05-02 18:18:46-03:00,022,"(-25.408898, -49.254766)","[-25.409651780614443, -49.254080868105575]",0.9879154078549849,108.27999459140715
697213,BL300,2023-05-02 18:18:41-03:00,022,"(-25.409156, -49.255045)","[-25.409719736645044, -49.254121187119836]",0.9869083585095669,111.97891291461724
